created,text,retwc,hashtag,followers,friends
2021-06-04 21:10:19,b'RT @nicktolhurst: +UPDATE+\n\nIreland positioning itself as post Covid \xe2\x80\x9ceducational &amp; cultural hub\xe2\x80\x9d as EU schools ditch UK in their school tr\xe2\x80\xa6',407,None,12838,10940
2021-06-04 21:10:18,"b'RT @2tweetaboutit: Bishop Deletes Profile She Used to Abuse Conservatives, Brexiters https://t.co/P3jU4dKGK4 via @BreitbartNews'",6,None,205,1340
2021-06-04 21:10:18,"b'RT @PeterStefanovi2: \xe2\x80\x9cWe are going to have 15,000 checks per week of goods coming from Great Britain to Northern Ireland\xe2\x80\x9d\n\n#Marr fails to r\xe2\x80\xa6'",8971,Marr,81,121
2021-06-04 21:10:16,"b'RT @sonofr: Ed Miliband on Brexit: ""...we had a referendum, we had a general election, it was decisive..."" Oh Ed!! Both were the most corru\xe2\x80\xa6'",168,None,436,568
2021-06-04 21:10:16,"b'RT @Rob_Merrick: UK-Norway trade deal \xe2\x80\x9cnot as comprehensive\xe2\x80\x9d as terms UK enjoyed as EU member, Oslo says\n\nSo the hunt for that Brexit divid\xe2\x80\xa6'",215,None,374,352
2021-06-04 21:10:16,b'@acgrayling Brexit was never a good idea. But it has to run its course for the majority to realise it was based on\xe2\x80\xa6 https://t.co/l3FbSTeWFI',0,None,35,318
2021-06-04 21:10:14,"b'RT @dontbrexitfixit: If I accept Brexit, then I accept deception, cheating, lying and breaking the law.\nIf I embrace Brexit then I embrace\xe2\x80\xa6'",129,None,3284,5002
2021-06-04 21:10:10,"b'RT @Jon_Danzig: A #Brexit bonus! UK has struck a new trade deal with #Norway, #Iceland and #Liechtenstein. It\xe2\x80\x99s a ""massive boost"" says Trad\xe2\x80\xa6'",73,Brexit,213,720
2021-06-04 21:10:09,"b'RT @BrexitBin: @jude5456 @LBC @mattfrei Asking me to ""embrace"" Brexit is like asking me to ""embrace"" racism, and xenophobia, and corruption\xe2\x80\xa6'",86,None,194,632
2021-06-04 21:10:09,"b'RT @mrmarksteel: Here\xe2\x80\x99s my column, on the jolly Wetherspoons Brexit man who can\xe2\x80\x99t get staff because of Brexit tee-hee https://t.co/poqHaFma\xe2\x80\xa6'",159,None,12,310
2021-06-04 21:10:08,"b'RT @Rob_Merrick: UK-Norway trade deal \xe2\x80\x9cnot as comprehensive\xe2\x80\x9d as terms UK enjoyed as EU member, Oslo says\n\nSo the hunt for that Brexit divid\xe2\x80\xa6'",215,None,170,539
2021-06-04 21:10:08,b'@BorisJohnson When are you going to admit that brexit was a mistake?',0,None,22,61
2021-06-04 21:10:07,b'RT @nealerichmond: A serious concern. The continued messing by Lord Frost &amp; this Govt over the post #Brexit responsibilities they signed up\xe2\x80\xa6',115,Brexit,72,526
2021-06-04 21:10:05,b'@Simon4NDorset The only solution to Brexit is a United Ireland \xf0\x9f\x87\xae\xf0\x9f\x87\xaa',0,None,276,516
2021-06-04 21:10:03,"b""RT @youngeuromove: We're delighted to launch the trailer for our #BrexitReality Portraits! \xf0\x9f\x8e\x89\xf0\x9f\x98\x81\n\nIn this series of videos, we will present to\xe2\x80\xa6""",18,BrexitReality,5091,4695
2021-06-04 21:10:01,b'@MontyGeoff @HarryYorke1 @JamesCrisp6 Who said they\xe2\x80\x99re the only group? And why narrow *any* horizons-global or regi\xe2\x80\xa6 https://t.co/ciX2qecyCQ',0,None,107,49
2021-06-04 21:09:59,b'RT @Beany_1: Brexit didn\xe2\x80\x99t:\n\nSave money - it cost money\nReduce red tape - it increased it\nGive us sovereignty - it reduced it as we humilia\xe2\x80\xa6',277,None,170,115
2021-06-04 21:09:59,"b'RT @jacquep: Dear @Ed_Miliband and @edballs \nIs embracing Brexit accepting, even welcoming, the upcoming deportations of @the3million and @\xe2\x80\xa6'",47,None,989,813
2021-06-04 21:09:55,b'RT @rdanielkelemen: 31. #BrexitReality @LSEnews study predicts UK exports to EU will drop by more than one-third &amp; total UK trade will drop\xe2\x80\xa6',65,BrexitReality,382,353
2021-06-04 21:09:55,"b""RT @mojos55: John Bercow: It's time to rage against the liar on the right https://t.co/lpqOmn7Zzh""",74,None,72,526
2021-06-04 21:09:53,"b'RT @Rob_Merrick: UK-Norway trade deal \xe2\x80\x9cnot as comprehensive\xe2\x80\x9d as terms UK enjoyed as EU member, Oslo says\n\nSo the hunt for that Brexit divid\xe2\x80\xa6'",215,None,1861,1976
2021-06-04 21:09:52,"b'RT @dontbrexitfixit: If I accept Brexit, then I accept deception, cheating, lying and breaking the law.\nIf I embrace Brexit then I embrace\xe2\x80\xa6'",129,None,3136,4487
2021-06-04 21:09:52,"b'RT @uk_domain_names: ""The Road Haulage Association says the UK has lost 15,000 drivers since Brexit and that this will lead to a lack of de\xe2\x80\xa6'",368,None,201,68
2021-06-04 21:09:52,"b'RT @HarryYorke1: Exclusive with @JamesCrisp6 \n\nThe UK\xe2\x80\x99s participation in Horizon Europe, the EU\xe2\x80\x99s \xe2\x82\xac100bn flagship research programme, is no\xe2\x80\xa6'",10,None,4273,1987
2021-06-04 21:09:49,"b""@LudoLincs @BBCBusiness @BBCNews Won't happen Louise. There's just not even ppl who can do these kind of jobs. Thin\xe2\x80\xa6 https://t.co/LnAuOEeyOL""",0,None,589,1032
2021-06-04 21:09:47,b'Nick Abbot\xe2\x80\x99s life has been RUINED by Boris and Brexit. Racist morons have stolen his future.',0,None,1052,1154
2021-06-04 21:09:43,"b""RT @BathNESUKIP: The #Tories might have got #Brexit done (after a fashion); but they have gone very soft on a lot of other @UKIP's policies\xe2\x80\xa6""",8,Tories,2584,1762
2021-06-04 21:09:43,"b""RT @changed_gear: @acgrayling I agree. Tories have won over Labour voters with Brexit. They've also retained most of their traditional vote\xe2\x80\xa6""",3,None,451,806
2021-06-04 21:09:41,b'Brexit fury sparked after Dutch leaders asked whether people would boycott British goods https://t.co/bQQbT7N16d',0,None,3607,5000
2021-06-04 21:09:41,b'RT @JonJonesSnr: Travel to Portugal was stopped at the first sight of rising infections.\n\nTravel to India was kept open to facilitate the s\xe2\x80\xa6',387,None,214,1611
2021-06-04 21:09:41,"b""RT @acgrayling: I don't think Labour has any idea of the size &amp; strength of anti-Brexit feeling in the UK. #Rejoin is never going to go awa\xe2\x80\xa6""",1104,Rejoin,89,28
2021-06-04 21:09:39,b'RT @Rob_Kimbell: \xf0\x9f\x87\xac\xf0\x9f\x87\xa7\xf0\x9f\x87\xb3\xf0\x9f\x87\xb4\xf0\x9f\x87\xae\xf0\x9f\x87\xb8\xf0\x9f\x87\xb1\xf0\x9f\x87\xae UK\xe2\x80\x93EFTA TRADE: Norway has said that EFTA has now reached a post-Brexit free trade pact with the United Kingdom. T\xe2\x80\xa6',14,None,3907,2182
2021-06-04 21:09:37,b'RT @euromove: Our youth wing @YoungEuroMove has launched their project Brexit Reality Portraits!\n\nThis series of 10 video interviews will a\xe2\x80\xa6',14,None,5091,4695
2021-06-04 21:09:34,b'RT @JonJonesSnr: Travel to Portugal was stopped at the first sight of rising infections.\n\nTravel to India was kept open to facilitate the s\xe2\x80\xa6',387,None,2787,3567
2021-06-04 21:09:33,b'RT @PeterStefanovi2: I\xe2\x80\x99m sure we can count on @AndrewMarr9 this Sunday to do the right thing and remind viewers Boris Johnson sold his Brex\xe2\x80\xa6',570,None,36,128
2021-06-04 21:09:32,"b'RT @davidschneider: Don\xe2\x80\x99t be angry at the government. Yes, the Indian/Delta variant is now out of control, threatening a 3rd wave, and yes,\xe2\x80\xa6'",1829,None,90,316
2021-06-04 21:09:32,"b'RT @PlanetZuma: @OliverDowden @abidraja @trussliz @tradegovuk @DCMS We\'ve ""always taken an ambitious approach in negotiations on touring ar\xe2\x80\xa6'",22,None,196,407
2021-06-04 21:09:31,"b""RT @acgrayling: I don't think Labour has any idea of the size &amp; strength of anti-Brexit feeling in the UK. #Rejoin is never going to go awa\xe2\x80\xa6""",1104,Rejoin,451,806
2021-06-04 21:09:31,"b""RT @julianHjessop: Be wary of claims that #Brexit is to blame for shortages of workers.\n\nIt's true that the number of EU candidates is down\xe2\x80\xa6""",45,Brexit,3614,2821
